# File Name: TESTWORDS.txt
# File Size: 173478      
# File Date: 07/19/2023 00:10:21
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2023
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	NOSPACE	NOETERNAL	ETERNAL	NOHELL	YESHELL	SHEOL	GEHENNA	HADES	TARTARUS	ABYSS	LOF	END
Holy-Bible---Greek---Greek-Textus-Receptus-Elzevir	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Greek---Greek-Tischendorf	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Greek---Greek-Tregelles	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Greek---Greek-Westcott-Hort	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Gujarati---Gujarati-Bible	0	GROUP=0/0/0	GROUP=0/0/0	નરક=0/0/0, GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Haitian---Haitian-Creole-Bible	0	GROUP=0/0/0	GROUP=0/0/0	lanfè=14/12/2, GROUP=14/12/2	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Hawaiian---Hawaiian-Bible-1868	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Hebrew---Hebrew-Aleppo-Codex	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Hebrew---Hebrew-Masoretic-OT	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Hebrew---Hebrew-Westminster-Leningrad	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Hebrew---Modern-Hebrew-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Hindi---Hindi-Bible	0	GROUP=0/0/0	सनातन=24/12/12, सदैव=50/2/48, GROUP=74/14/60	नरक=12/12/0, GROUP=12/12/0	नरक=12/12/0, GROUP=12/12/0	अधोलोक=74/70/4, नरक=12/12/0, GROUP=86/82/4	अधोलोक=74/70/4, नरक=12/12/0, GROUP=86/82/4	अधोलोक=74/70/4, नरक=12/12/0, GROUP=86/82/4	अधोलोक=74/70/4, नरक=12/12/0, GROUP=86/82/4	अथाह कुण्ड=7/7/0, GROUP=7/7/0	आग की झील=3/3/0, मिलेगा=84/5/79, जो आग=9/1/8, GROUP=96/9/87	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Hungarian---Hungarian-Karoli	0	GROUP=0/0/0	örökkévaló=104/3/101, örökké=163/49/114, örökkön=35/23/12, világ=89/14/75, világi=4/2/2, világnak=25/8/17, világon=30/8/22, világot=31/3/28, világhoz=2/2/0, világból=13/1/12, világbírói=1/1/0, világhoz=2/2/0, GROUP=499/116/383	pokol=12/11/1, pokolba=1/1/0, pokolra=1/1/0, pokolig=3/2/1, pokolból=2/2/0, pokoltól=1/1/0, pokolban=1/1/0, pokolnak=1/1/0, GROUP=22/20/2	pokol=12/11/1, pokolba=1/1/0, pokolra=1/1/0, GROUP=14/13/1	pokol=12/11/1, pokolba=1/1/0, pokolra=1/1/0, alvilágnál=1/1/0, alvilág=1/1/0, sírba=29/12/17, koporsóba=7/5/2, Seol=8/8/0, Seolban=3/3/0, Seolba=5/5/0, Seolra=1/1/0, holtak=11/3/8, GROUP=80/52/28	gyehenna=3/3/0, gyehennára=6/6/0, gyehennában=1/1/0, gyehennának=1/1/0, gyehennától=1/1/0, GROUP=12/12/0	pokol=12/11/1, pokolban=1/1/0, pokolra=1/1/0, GROUP=14/13/1	taszítván=1/1/0, GROUP=1/1/0	mélységbe=8/5/3, mélység=15/4/11, mélységnek=4/2/2, mélység=15/4/11, mélységbõl=0/0/0, GROUP=42/15/27	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Ilocano---Ilocano-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Indonesian---Bahasa-Indonesia-Sehari-hari	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Isanzu---Isanzu-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	0	GROUP=0/0/0	sempiterno=0/0/0, eterno=62/24/38, eterna=112/56/56, l’eterna=0/0/0, eternas=0/0/0, eterni=7/2/5, dell’eterno=0/0/0, eterne=7/3/4, all’eterno=0/0/0, sempre=487/14/473, secolo=6/4/2, secoli=45/32/13, perpetuo=1/0/1, permanente=0/0/0, antico=15/0/15, mondo=279/32/247, mondi=14/1/13, mondane=0/0/0, dell’età=0/0/0, età=61/0/61, principio=64/0/64, tempi=66/3/63, vera vita=0/0/0, era=1592/5/1587, GROUP=2818/176/2642	inferno=3/3/0, nell’inferno=0/0/0, l’inferno=0/0/0, all’inferno=0/0/0, dell’inferno=0/0/0, dall’inferno=0/0/0, GROUP=3/3/0	inferno=3/3/0, nell’inferno=0/0/0, l’inferno=0/0/0, all’inferno=0/0/0, dell’inferno=0/0/0, dall’inferno=0/0/0, GROUP=3/3/0	inferno=3/3/0, nell’inferno=0/0/0, l’inferno=0/0/0, all’inferno=0/0/0, dell’inferno=0/0/0, dall’inferno=0/0/0, sotterra=1/0/1, sepolcro=79/2/77, GROUP=83/5/78	geenna=12/12/0, GROUP=12/12/0	inferno=3/3/0, nell’inferno=0/0/0, l’inferno=0/0/0, all’inferno=0/0/0, dell’inferno=0/0/0, dall’inferno=0/0/0, GROUP=3/3/0	abissati=0/0/0, GROUP=0/0/0	nell’abisso=0/0/0, dell’abisso=0/0/0, dall’abisso=0/0/0, GROUP=0/0/0	stagno del fuoco=0/0/0, stagno ardente di fuoco=1/1/0, GROUP=1/1/0	NULL=2/0/2, GROUP=2/0/2
Holy-Bible---Italian---Italian-Giovanni-Diodati-Bible	0	GROUP=0/0/0	sempiterno=22/1/21, eterno=193/43/150, eterna=71/53/18, l’eterna=0/0/0, eternas=0/0/0, eterni=11/2/9, dell’eterno=0/0/0, eterne=6/2/4, all’eterno=0/0/0, sempre=72/0/72, secolo=35/24/11, secoli=39/34/5, perpetuo=250/6/244, permanente=4/1/3, antico=37/0/37, mondo=237/18/219, mondi=5/0/5, mondane=1/1/0, dell’età=0/0/0, età=229/2/227, principio=81/1/80, tempi=66/3/63, vera vita=0/0/0, era=1901/4/1897, GROUP=3260/195/3065	inferno=29/29/0, nell’inferno=0/0/0, l’inferno=0/0/0, all’inferno=0/0/0, dell’inferno=0/0/0, dall’inferno=0/0/0, GROUP=29/29/0	inferno=29/29/0, nell’inferno=0/0/0, l’inferno=0/0/0, all’inferno=0/0/0, dell’inferno=0/0/0, dall’inferno=0/0/0, GROUP=29/29/0	inferno=29/29/0, nell’inferno=0/0/0, l’inferno=0/0/0, all’inferno=0/0/0, dell’inferno=0/0/0, dall’inferno=0/0/0, sotterra=9/8/1, sepolcro=56/37/19, GROUP=94/74/20	geenna=12/12/0, GROUP=12/12/0	inferno=29/29/0, nell’inferno=0/0/0, l’inferno=0/0/0, all’inferno=0/0/0, dell’inferno=0/0/0, dall’inferno=0/0/0, GROUP=29/29/0	abissati=2/1/1, GROUP=2/1/1	nell’abisso=0/0/0, dell’abisso=0/0/0, dall’abisso=0/0/0, GROUP=0/0/0	stagno del fuoco=4/4/0, stagno ardente di fuoco=1/1/0, GROUP=5/5/0	NULL=2/0/2, GROUP=2/0/2
Holy-Bible---Italian---Italian-Riveduta-Bible	0	GROUP=0/0/0	sempiterno=14/1/13, eterno=5973/41/5932, eterna=69/52/17, l’eterna=1/1/0, eternas=0/0/0, eterni=5/1/4, dell’eterno=1513/2/1511, eterne=10/2/8, all’eterno=763/2/761, sempre=192/5/187, secolo=15/12/3, secoli=32/29/3, perpetuo=226/3/223, permanente=3/1/2, antico=29/1/28, mondo=216/19/197, mondi=3/2/1, mondane=3/3/0, dell’età=9/5/4, età=134/8/126, principio=84/1/83, tempi=66/3/63, vera vita=1/1/0, era=1587/4/1583, GROUP=10948/199/10749	inferno=0/0/0, nell’inferno=0/0/0, l’inferno=0/0/0, all’inferno=0/0/0, dell’inferno=0/0/0, dall’inferno=0/0/0, GROUP=0/0/0	inferno=0/0/0, nell’inferno=0/0/0, l’inferno=0/0/0, all’inferno=0/0/0, dell’inferno=0/0/0, dall’inferno=0/0/0, GROUP=0/0/0	de’ morti=56/50/6, dei morti=23/11/12, morte=399/29/370, GROUP=478/90/388	geenna=12/12/0, GROUP=12/12/0	nell’Ades=5/5/0, dell’Ades=2/2/0, l’Ades=3/3/0, morte=399/29/370, GROUP=409/39/370	inabissò=1/1/0, GROUP=1/1/0	nell’abisso=6/3/3, dell’abisso=12/4/8, dall’abisso=2/2/0, GROUP=20/9/11	stagno ardente di fuoco=2/2/0, stagno ardente di fuoco=2/2/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Japanese---Japanese-Bungo-yaku	1	GROUP=0/0/0	GROUP=0/0/0	地獄=2/2/0, GROUP=2/2/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Japanese---Japanese-Electronic-Network-Bible	1	GROUP=0/0/0	GROUP=0/0/0	地獄=0/0/0, GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Japanese---Japanese-Kougo-yaku	1	GROUP=0/0/0	GROUP=0/0/0	地獄=15/12/3, GROUP=15/12/3	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Japanese---Japanese-Meiji-yaku	1	GROUP=0/0/0	GROUP=0/0/0	地獄=0/0/0, GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Japanese---Japanese-Raguet-yaku	1	GROUP=0/0/0	GROUP=0/0/0	地獄=19/18/1, GROUP=19/18/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Japanese---New-Japanese-New-Testament	1	GROUP=0/0/0	GROUP=0/0/0	地獄=1/1/0, GROUP=1/1/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Kannada---Kannada-Bible	0	GROUP=0/0/0	GROUP=0/0/0	ನರಕ=0/0/0, GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Kara---Kara-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Kinga---Mahanji-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Kisi---Kisi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Korean---Korean-RV	1	GROUP=0/0/0	GROUP=0/0/0	지옥=13/13/0, GROUP=13/13/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Kosraean---Kosraean-Bible	0	GROUP=0/0/0	GROUP=0/0/0	hell=21/15/6, GROUP=21/15/6	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Kuhane---Kuhane-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Latin---Clementine-Vulgate-1598	0	GROUP=0/0/0	æternam=42/39/3, aeternum=0/0/0, æternum=194/33/161, æterni=6/5/1, æterna=11/7/4, futuro=5/3/2, sæculo=30/13/17, sæculi=57/18/39, sæcula=43/31/12, sempiternum=119/3/116, æternæ=7/6/1, sempiterna=11/1/10, æternis=4/2/2, sæculorum=36/26/10, sæculis=5/3/2, æternas=1/1/0, sæcularia=5/3/2, æternitatis=4/1/3, sæculum=70/5/65, GROUP=650/200/450	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, in stagnum ignis=4/4/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=84/78/6	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, Gehennam=8/8/0, gehennæ=3/3/0, tartarum=1/1/0, in stagnum ignis=4/4/0, abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=126/100/26	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, mortis=81/6/75, GROUP=161/80/81	Gehennam=8/8/0, gehennæ=3/3/0, gehenna=1/1/0, GROUP=12/12/0	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, ubi est mors=1/1/0, mortis=81/6/75, cum esset in tormentis=1/1/0, GROUP=163/82/81	tartarum=1/1/0, GROUP=1/1/0	abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, GROUP=30/10/20	in stagnum ignis=4/4/0, stagno ardenti igne=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Latin---Clementine-Vulgate-Conte	0	GROUP=0/0/0	æternam=42/39/3, aeternum=0/0/0, æternum=194/33/161, æterni=6/5/1, æterna=11/7/4, futuro=5/3/2, sæculo=30/13/17, sæculi=57/18/39, sæcula=43/31/12, sempiternum=119/3/116, æternæ=7/6/1, sempiterna=11/1/10, æternis=4/2/2, sæculorum=36/26/10, sæculis=5/3/2, æternas=1/1/0, sæcularia=5/3/2, æternitatis=3/1/2, sæculum=70/5/65, GROUP=649/200/449	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, in stagnum ignis=4/4/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=84/78/6	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, Gehennam=8/8/0, gehennæ=3/3/0, tartarum=1/1/0, in stagnum ignis=4/4/0, abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=126/100/26	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, mortis=81/6/75, GROUP=161/80/81	Gehennam=8/8/0, gehennæ=3/3/0, gehenna=1/1/0, GROUP=12/12/0	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, ubi est mors=1/1/0, mortis=81/6/75, cum esset in tormentis=1/1/0, GROUP=163/82/81	tartarum=1/1/0, GROUP=1/1/0	abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, GROUP=30/10/20	in stagnum ignis=4/4/0, stagno ardenti igne=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Latin---Clementine-Vulgate-Hetzenauer	0	GROUP=0/0/0	æternam=42/39/3, aeternum=0/0/0, æternum=194/33/161, æterni=6/5/1, æterna=11/7/4, futuro=5/3/2, sæculo=30/13/17, sæculi=57/18/39, sæcula=43/31/12, sempiternum=119/3/116, æternæ=7/6/1, sempiterna=11/1/10, æternis=4/2/2, sæculorum=36/26/10, sæculis=5/3/2, æternas=1/1/0, sæcularia=5/3/2, æternitatis=3/1/2, sæculum=70/5/65, GROUP=649/200/449	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, in stagnum ignis=4/4/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=84/78/6	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, Gehennam=8/8/0, gehennæ=3/3/0, tartarum=1/1/0, in stagnum ignis=4/4/0, abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=126/100/26	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, mortis=81/6/75, GROUP=161/80/81	Gehennam=8/8/0, gehennæ=3/3/0, gehenna=1/1/0, GROUP=12/12/0	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, ubi est mors=1/1/0, mortis=81/6/75, cum esset in tormentis=1/1/0, GROUP=163/82/81	tartarum=1/1/0, GROUP=1/1/0	abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, GROUP=30/10/20	in stagnum ignis=4/4/0, stagno ardenti igne=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	0	GROUP=0/0/0	æternam=42/39/3, aeternum=0/0/0, æternum=194/33/161, æterni=6/5/1, æterna=11/7/4, futuro=5/3/2, sæculo=30/13/17, sæculi=57/18/39, sæcula=43/31/12, sempiternum=119/3/116, æternæ=7/6/1, sempiterna=11/1/10, æternis=4/2/2, sæculorum=36/26/10, sæculis=5/3/2, æternas=1/1/0, sæcularia=5/3/2, æternitatis=4/1/3, sæculum=70/5/65, GROUP=650/200/450	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, in stagnum ignis=4/4/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=84/78/6	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, Gehennam=8/8/0, gehennæ=3/3/0, tartarum=1/1/0, in stagnum ignis=4/4/0, abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=126/100/26	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, mortis=81/6/75, GROUP=161/80/81	Gehennam=8/8/0, gehennæ=3/3/0, gehenna=1/1/0, GROUP=12/12/0	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, ubi est mors=1/1/0, mortis=81/6/75, cum esset in tormentis=1/1/0, GROUP=163/82/81	tartarum=1/1/0, GROUP=1/1/0	abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, GROUP=30/10/20	in stagnum ignis=4/4/0, stagno ardenti igne=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Latin---Vulgata-Sistina	0	GROUP=0/0/0	æternam=0/0/0, aeternum=195/33/162, æternum=0/0/0, æterni=0/0/0, æterna=0/0/0, futuro=5/3/2, sæculo=0/0/0, sæculi=0/0/0, sæcula=0/0/0, sempiternum=119/3/116, æternæ=0/0/0, sempiterna=11/1/10, æternis=0/0/0, sæculorum=0/0/0, sæculis=0/0/0, æternas=0/0/0, sæcularia=0/0/0, æternitatis=0/0/0, sæculum=0/0/0, GROUP=330/40/290	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, in stagnum ignis=4/4/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=84/78/6	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, Gehennam=8/8/0, gehennæ=0/0/0, tartarum=1/1/0, in stagnum ignis=4/4/0, abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=123/97/26	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, mortis=81/6/75, GROUP=161/80/81	Gehennam=8/8/0, gehennæ=0/0/0, gehenna=1/1/0, GROUP=9/9/0	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/8/2, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, ubi est mors=1/1/0, mortis=81/6/75, cum esset in tormentis=1/1/0, GROUP=163/82/81	tartarum=1/1/0, GROUP=1/1/0	abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, GROUP=30/10/20	in stagnum ignis=4/4/0, stagno ardenti igne=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Latin---Vulgate-Jerome	0	GROUP=0/0/0	æternam=0/0/0, aeternum=194/33/161, æternum=0/0/0, æterni=0/0/0, æterna=0/0/0, futuro=6/3/3, sæculo=0/0/0, sæculi=0/0/0, sæcula=0/0/0, sempiternum=117/3/114, æternæ=0/0/0, sempiterna=11/1/10, æternis=0/0/0, sæculorum=0/0/0, sæculis=0/0/0, æternas=0/0/0, sæcularia=0/0/0, æternitatis=0/0/0, sæculum=0/0/0, GROUP=328/40/288	infernum=19/18/1, infernus=9/9/0, inferos=12/11/1, inferni=10/8/2, inferna=1/1/0, in stagnum ignis=4/4/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=78/73/5	infernum=19/18/1, infernus=9/9/0, inferos=12/11/1, inferni=10/8/2, inferna=1/1/0, Gehennam=8/8/0, gehennæ=0/0/0, tartarum=1/1/0, in stagnum ignis=4/4/0, abyssum=7/3/4, abyssi=17/4/13, abysso=5/3/2, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=116/92/24	infernum=19/18/1, infernus=9/9/0, inferos=12/11/1, inferni=10/8/2, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, mortis=79/6/73, GROUP=153/75/78	Gehennam=8/8/0, gehennæ=0/0/0, gehenna=1/1/0, GROUP=9/9/0	infernum=19/18/1, infernus=9/9/0, inferos=12/11/1, inferni=10/8/2, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, ubi est mors=1/1/0, mortis=79/6/73, cum esset in tormentis=1/1/0, GROUP=155/77/78	tartarum=1/1/0, GROUP=1/1/0	abyssum=7/3/4, abyssi=17/4/13, abysso=5/3/2, GROUP=29/10/19	in stagnum ignis=4/4/0, stagno ardenti igne=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
