# File Name: SKIPPED.txt
# File Size: 1160274     
# File Date: 03/30/2021 19:33:21
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: http://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2021
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: http://www.AionianBible.org/Publisher
# Publisher Mission: http://www.AionianBible.org/Preface
# Publisher Website: http://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	TEXT
Holy-Bible---Latin---Clementine-Vulgate-1598	027	DAN	014	032	Erat autem Habacuc propheta in Judæa, et ipse coxerat pulmentum, et intriverat panes in alveolo: et ibat in campum ut ferret messoribus.
Holy-Bible---Latin---Clementine-Vulgate-1598	027	DAN	014	033	Dixitque angelus Domini ad Habacuc: Fer prandium quod habes in Babylonem Danieli, qui est in lacu leonum.
Holy-Bible---Latin---Clementine-Vulgate-1598	027	DAN	014	034	Et dixit Habacuc: Domine, Babylonem non vidi, et lacum nescio.
Holy-Bible---Latin---Clementine-Vulgate-1598	027	DAN	014	035	Et apprehendit eum angelus Domini in vertice ejus, et portavit eum capillo capitis sui, posuitque eum in Babylone supra lacum in impetu spiritus sui.
Holy-Bible---Latin---Clementine-Vulgate-1598	027	DAN	014	036	Et clamavit Habacuc, dicens: Daniel serve Dei, tolle prandium quod misit tibi Deus.
Holy-Bible---Latin---Clementine-Vulgate-1598	027	DAN	014	037	Et ait Daniel: Recordatus es mei, Deus, et non dereliquisti diligentes te.
Holy-Bible---Latin---Clementine-Vulgate-1598	027	DAN	014	038	Surgensque Daniel comedit. Porro angelus Domini restituit Habacuc confestim in loco suo.
Holy-Bible---Latin---Clementine-Vulgate-1598	027	DAN	014	039	Venit ergo rex die septimo ut lugeret Danielem: et venit ad lacum, et introspexit, et ecce Daniel sedens in medio leonum.
Holy-Bible---Latin---Clementine-Vulgate-1598	027	DAN	014	040	Et exclamavit voce magna rex, dicens: Magnus es, Domine Deus Danielis. Et extraxit eum de lacu leonum.
Holy-Bible---Latin---Clementine-Vulgate-1598	027	DAN	014	041	Porro illos, qui perditionis ejus causa fuerant, intromisit in lacum, et devorati sunt in momento coram eo.
Holy-Bible---Latin---Clementine-Vulgate-1598	027	DAN	014	042	Tunc rex ait: Paveant omnes habitantes in universa terra Deum Danielis: quia ipse est salvator, faciens signa et mirabilia in terra: qui liberavit Danielem de lacu leonum.
Holy-Bible---Latin---Clementine-Vulgate-1598	028	HOS	002	023	Et seminabo eam mihi in terra, et miserebor ejus quæ fuit Absque misericordia.
Holy-Bible---Latin---Clementine-Vulgate-1598	030	AMO	006	010	Et tollet eum propinquus suus, et comburet eum, ut efferat ossa de domo; et dicet ei, qui in penetralibus domus est: Numquid adhuc est penes te?
Holy-Bible---Latin---Clementine-Vulgate-1598	043	JOH	006	051	Ego sum panis vivus, qui de cælo descendi.
Holy-Bible---Latin---Clementine-Vulgate-1598	066	REV	012	018	Et stetit supra arenam maris.
Holy-Bible---Latin---Clementine-Vulgate-Conte	004	NUM	020	028	Cumque Aaron spoliasset vestibus suis, induit eis Eleazarum filium eius.
Holy-Bible---Latin---Clementine-Vulgate-Conte	006	JOS	004	023	siccante Domino Deo vestro aquas eius in conspectu vestro, donec transiretis:
Holy-Bible---Latin---Clementine-Vulgate-Conte	006	JOS	005	014	Qui respondit: Nequaquam: sed sum princeps exercitus Domini, et nunc venio.
Holy-Bible---Latin---Clementine-Vulgate-Conte	007	JDG	005	031	Sic pereant omnes inimici tui Domine: qui autem diligunt te, sicut Sol in ortu suo splendet, ita rutilent.
Holy-Bible---Latin---Clementine-Vulgate-Conte	009	1SA	020	042	Dixit ergo Ionathas ad David: Vade in pace: quæcumque iuravimus ambo in nomine Domini, dicentes: Dominus sit inter me et te, et inter semen meum et semen tuum usque in sempiternum.
Holy-Bible---Latin---Clementine-Vulgate-Conte	011	1KI	022	043	Et ambulavit in omni via Asa patris sui, et non declinavit ex ea: fecitque quod rectum erat in conspectu Domini.
Holy-Bible---Latin---Clementine-Vulgate-Conte	018	JOB	016	004	Poteram et ego similia vestri loqui: atque utinam esset anima vestra pro anima mea:
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	002	001	Quare fremuerunt Gentes, et populi meditati sunt inania?
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	003	001	Psalmus David, Cum fugeret a facie Absalom filii sui.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	004	001	In finem in carminibus, Psalmus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	004	002	Cum invocarem exaudivit me Deus iustitiæ meæ: in tribulatione dilatasti mihi. Miserere mei, et exaudi orationem meam.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	005	001	In finem pro ea, quæ hereditatem consequitur, Psalmus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	006	001	In finem in carminibus, Psalmus David, pro octava.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	007	001	Psalmus David, quem cantavit Domino pro verbis Chusi filii Iemini.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	008	001	In finem pro torcularibus, Psalmus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	009	001	In finem, pro occultis filii, Psalmus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	011	001	In finem, Psalmus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	012	001	In finem pro octava, Psalmus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	018	001	In finem, puero Domini David, qui locutus est Domino verba cantici huius, in die, qua eripuit eum Dominus de manu omnium inimicorum eius, et de manu Saul, et dixit:
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	019	001	In finem, Psalmus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	020	001	In finem, Psalmus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	021	001	In finem, Psalmus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	022	001	In finem, pro susceptione matutina, Psalmus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	030	001	Psalmus Cantici In dedicatione domus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	031	001	In finem, Psalmus David, pro extasi.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	034	001	Davidi, cum immutavit vultum suum coram Achimelech, et dimisit eum et abiit.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	036	001	In finem, servo Domini ipsi David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	038	001	Psalmus David, in rememorationem de Sabbato.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	039	001	In finem, ipsi Idithun, Canticum David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	040	001	In finem, Psalmus ipsi David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	041	001	In finem, Psalmus ipsi David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	042	001	In finem, Intellectus filiis Core.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	045	001	In finem, pro iis, qui commutabuntur, filiis Core, ad intellectum, Canticum pro dilecto.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	046	001	In finem, filiis Core pro arcanis, Psalmus.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	047	001	In finem, pro filiis Core Psalmus.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	048	001	Psalmus Cantici, filiis Core, secunda sabbati.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	049	001	In finem, filiis Core Psalmus.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	051	001	In finem, Psalmus David,
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	051	002	Cum venit ad eum Nathan Propheta, quando intravit ad Bethsabee.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	052	001	In finem, Intellectus David,
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	052	002	Cum venit Doeg Idumæus, et nunciavit Sauli: Venit David in domum Achimelech.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	053	001	In finem, Pro Maeleth intelligentiæ David. Dixit insipiens in corde suo: Non est Deus.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	054	001	In finem, In carminibus, intellectus David,
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	054	002	Cum venissent Ziphæi, et dixissent ad Saul: Nonne David absconditus est apud nos?
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	055	001	In finem, In carminibus, intellectus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	057	001	In finem, Ne disperdas, David in tituli inscriptionem, cum fugeret a facie Saul in speluncam.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	058	001	In finem, Ne disperdas, David in tituli inscriptionem.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	059	001	In finem, Ne disperdas, David in tituli inscriptionem, quando misit Saul, et custodivit domum eius, ut eum interficeret.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	060	001	In finem, Pro his, qui immutabuntur, in tituli inscriptionem ipsi David in doctrinam,
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	060	002	cum succendit Mesopotamiam Syriæ, et Sobal, et convertit Ioab, et percussit Idumæam in valle Salinarum duodecim millia.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	061	001	In finem, In hymnis David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	062	001	In finem, Pro Idithun, Psalmus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	063	001	Psalmus David, Cum esset in deserto Idumææ.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	064	001	In finem, Psalmus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	065	001	In finem, Psalmus David, Canticum Hieremiæ, et Ezechielis populo transmigrationis, cum inciperent exire.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	067	001	In finem, In hymnis, Psalmus Cantici David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	068	001	In finem, Psalmus Cantici ipsi David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	069	001	In finem, pro iis, qui commutabuntur, David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	070	001	In finem, Psalmus David, In rememorationem, quod salvum fecerit eum Dominus.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	075	001	In finem, Ne corrumpas, Psalmus Cantici Asaph.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	076	001	In finem, in Laudibus, Psalmus Asaph, Canticum ad Assyrios.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	077	001	In finem, pro Idithun, Psalmus Asaph.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	080	001	In finem, Pro iis, qui commutabuntur, testimonium Asaph, Psalmus.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	081	001	In finem, Pro torcularibus, Psalmus ipsi Asaph.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	083	001	Canticum Psalmi Asaph.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	084	001	In finem, Pro torcularibus filiis Core, Psalmus.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	085	001	In finem, filiis Core, Psalmus.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	088	001	Canticum Psalmi, Filiis Core, in finem, pro Maheleth ad respondendum, intellectus Eman Ezrahitæ.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	089	001	Intellectus Ethan Ezrahitæ.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	092	001	Psalmus Cantici, In die Sabbati.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	102	001	Oratio pauperis, cum anxius fuerit, et in conspectu Domini effuderit precem suam.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	108	001	Canticum Psalmi ipsi David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	126	006	Euntes ibant et flebant, mittentes semina sua.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	136	026	Confitemini Deo cæli: quoniam in æternum misericordia eius.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	140	001	In finem, Psalmus David.
Holy-Bible---Latin---Clementine-Vulgate-Conte	019	PSA	142	001	Intellectus David, Cum esset in spelunca, oratio.
Holy-Bible---Latin---Clementine-Vulgate-Conte	022	SOL	008	005	Quæ est ista, quæ ascendit de deserto, deliciis affluens, innixa super dilectum suum?
Holy-Bible---Latin---Clementine-Vulgate-Conte	023	ISA	045	023	In memetipso iuravi, egredietur de ore meo iustitiæ verbum, et non revertetur:
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	024	Et ambulabant in medio flammæ laudantes Deum, et benedicentes Domino.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	025	Stans autem Azarias oravit sic, aperiensque os suum in medio ignis, ait:
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	026	Benedictus es Domine Deus patrum nostrorum, et laudabile, et gloriosum nomen tuum in sæcula:
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	027	quia iustus es in omnibus, quæ fecisti nobis, et universa opera tua vera, et viæ tuæ rectæ, et omnia iudicia tua vera.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	028	Iudicia enim vera fecisti iuxta omnia, quæ induxisti super nos, et super civitatem sanctam patrum nostrorum Ierusalem: quia in veritate, et in iudicio induxisti omnia hæc propter peccata nostra.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	029	Peccavimus enim, et inique egimus recedentes a te, et deliquimus in omnibus:
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	030	et præcepta tua non audivimus, nec observavimus, nec fecimus sicut præceperas nobis ut bene nobis esset.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	031	Omnia ergo, quæ induxisti super nos, et universa, quæ fecisti nobis, in vero iudicio fecisti:
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	032	et tradidisti nos in manibus inimicorum nostrorum iniquorum, et pessimorum, prævaricatorumque, et regi iniusto, et pessimo ultra omnem terram.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	033	Et nunc non possumus aperire os: confusio, et opprobrium facti sumus servis tuis, et his, qui colunt te.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	034	Ne, quæsumus, tradas nos in perpetuum propter nomen tuum, et ne dissipes testamentum tuum.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	035	Neque auferas misericordiam tuam a nobis, propter Abraham dilectum tuum, et Isaac servum tuum, et Israel sanctum tuum:
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	036	quibus locutus es pollicens quod multiplicares semen eorum sicut stellas cæli, et sicut arenam, quæ est in litore maris:
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	037	quia Domine imminuti sumus plus quam omnes gentes, sumusque humiles in universa terra hodie propter peccata nostra.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	038	Et non est in tempore hoc princeps, et dux, et propheta, neque holocaustum, neque sacrificium, neque oblatio, neque incensum, neque locus primitiarum coram te,
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	039	ut possimus invenire misericordiam tuam: sed in animo contrito, et spiritu humilitatis suscipiamur.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	040	Sicut in holocausto arietum, et taurorum, et sicut in millibus agnorum pinguium: sic fiat sacrificium nostrum in conspectu tuo hodie, ut placeat tibi: quoniam non est confusio confidentibus in te.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	041	Et nunc sequimur te in toto corde, et timemus te, et quærimus faciem tuam.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	042	Nec confundas nos: sed fac nobiscum iuxta mansuetudinem tuam, et secundum multitudinem misericordiæ tuæ.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	043	Et erue nos in mirabilibus tuis, et da gloriam nomini tuo Domine:
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	044	et confundantur omnes, qui ostendunt servis tuis mala, confundantur in omni potentia tua, et robur eorum conteratur:
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	045	et sciant quia tu es Dominus Deus solus, et gloriosus super orbem terrarum.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	046	Et non cessabant qui miserant eos ministri regis succendere fornacem, naphtha, et stuppa, et pice, et malleolis,
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	047	et effundebatur flamma super fornacem cubitis quadraginta novem:
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	048	et erupit, et incendit quos reperit iuxta fornacem de Chaldæis.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	049	Angelus autem Domini descendit cum Azaria, et sociis eius in fornacem: et excussit flammam ignis de fornace,
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	050	et fecit medium fornacis quasi ventum roris flantem, et non tetigit eos omnino ignis, neque contristavit, nec quidquam molestiæ intulit.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	051	Tunc hi tres quasi ex uno ore laudabant, et glorificabant, et benedicebant Deum in fornace, dicentes:
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	052	Benedictus es Domine Deus patrum nostrorum: et laudabilis, et gloriosus, et superexaltatus in sæcula: et benedictum nomen gloriæ tuæ sanctum: et laudabile, et superexaltatum in omnibus sæculis.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	053	Benedictus es in templo sancto gloriæ tuæ: et superlaudabilis, et supergloriosus in sæcula.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	054	Benedictus es in throno regni tui: et superlaudabilis, et superexaltatus in sæcula.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	055	Benedictus es, qui intueris abyssos, et sedes super cherubim: et laudabilis, et superexaltatus in sæcula.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	056	Benedictus es in firmamento cæli: et laudabilis et gloriosus in sæcula.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	057	Benedicite omnia opera Domini Domino: laudate et superexaltate eum in sæcula.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	058	Benedicite Angeli Domini Domino: laudate et superexaltate eum in sæcula.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	059	Benedicite cæli Domino: laudate et superexaltate eum in sæcula.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	060	Benedicite aquæ omnes, quæ super cælos sunt, Domino: laudate et superexaltate eum in sæcula.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	061	Benedicite omnes virtutes Domini Domino: laudate et superexaltate eum in sæcula.
Holy-Bible---Latin---Clementine-Vulgate-Conte	027	DAN	003	062	Benedicite sol, et luna Domino: laudate et superexaltate eum in sæcula.
