# File Name: RAWCHECK.txt
# File Size: 2616027     
# File Date: 01/23/2021 12:08:41
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: http://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2021
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: http://www.AionianBible.org/Publisher
# Publisher Mission: http://www.AionianBible.org/Preface
# Publisher Website: http://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	RAWFIX	TEXT	ORIGINAL
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	005	MODIFY	ihr Räuber meines Silbers, meines Goldes. Und meine herrlichsten Kleinodien brachtet ihr in eure Tempel.	Dann ist in Sicherheit, wer sich zum Herrn bekennt. Denn eine sichere Statt ist auf dem Sionsberge zu Jerusalem zu finden. Der Herr hat's ja verheißen, und zwar für die Entronnenen, die sich der Herr bestimmt.
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	006	ADD	Die Söhne Judas und Jerusalems verkauftet ihr den Griechensöhnen, um sie recht weit von ihrer Heimat zu entfernen.	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	007	ADD	Fürwahr, ich lasse sie den Ort verlassen, wohin ihr sie verkauft, und bringe so auf euer Haupt all euer Tun zurück.	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	008	ADD	Und ich verkaufe eure Söhne, eure Töchter durch die Söhne Judas. Und die verkaufen sie an die Sabäer, an ein fernes Volk." Dies sagt der Herr.	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	009	ADD	Verkündet bei den Heiden dies: "Bereitet euch zum Krieg! Werbt Streiter an! Heran mit allen Kriegern, die ausziehen wollen!	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	010	ADD	Zu Schwertern schmiedet eure Pflüge um, zu Lanzen eure Winzermesser! Der Schwächling sprech sogar: 'Ich bin ein Held.'"	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	011	ADD	Ihr Heiden alle, eilt herbei! Kommt her von allen Seiten! Und sind sie dann beisammen, führe Deine Streiter, Herr, dorthin!	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	012	ADD	"Aufbrechen sollen sie! Die Heiden mögen ziehn ins Tal von Josaphat! Dort lasse ich mich nieder, um die ganze Heidenwelt ringsum zu richten.	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	013	ADD	Legt an die Sichel! Reif ist die Ernte. Herbei! Nun tretet! Voll ist die Kelter.  Die Kufen laßt auslaufen! Gewaltig ist ihr Schäumen."	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	014	ADD	Die Scharen! Scharen im Entscheidungstal! In dem Entscheidungstal naht sich der Tag des Herrn.	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	015	ADD	Die Sonne und der Mond verfinstern sich; die Sterne ziehen ihre Strahlen ein.	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	016	ADD	Aus Sion brüllt der Herr, und seine Stimme läßt er aus Jerusalem ertönen. Der Himmel und die Erde zittern. Nur seinem Volke ist der Herr ein Schutz, ein Hort den Söhnen Israels.	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	017	ADD	"So werdet ihr erfahren, daß ich der Herr, ich euer Gott, der ich auf meinem heiligen Berg zu Sion wohne. Jerusalem wird dann ein Heiligtum; kein Fremdling zieht mehr durch."	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	018	ADD	An jenem Tage dann geschieht es, daß von Wein die Berge triefen, von Milch die Hügel fließen und Judas Bäche all von Wasser strömen. Und eine Quelle quillt vom Haus des Herrn; der Frommen Tal bewässert sie.	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	019	ADD	Ägypten wird zur Wüstenei und Edom öde Steppe wegen der Mißhandlungen der Söhne Judas, daß sie in ihrem Land unschuldig Blut vergossen.	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	020	ADD	Doch Juda bleibt in Ewigkeit bestehen, Jerusalem durch alle kommenden Geschlechter.	
Holy-Bible---German---German-Katholiche-Riessler	029	JOE	003	021	MODIFY	"Ich räche ihre Blutschuld, und ich lasse sie nicht ungestraft." Der Herr wohnt wiederum auf Sion.	"Denn seht, in jenen Tagen und zu jener Zeit, da wende ich das Schicksal Judas und Jerusalems. Ich sammle alle Heiden und führe sie ins Tal von Josaphat und gehe dort mit ihnen ins Gericht, weil sie mein Volk und Erbteil Israel zerstreuten unter Heidenvölker und mein Land zerteilten. Ja, sie verlosten selbst mein Volk und gaben manchen Knaben hin für eine Dirne und handelten um Wein ein Mädchen ein und soffen. - Wie steht ihr doch zu mir, du Tyrus und du Sidon, und ihr Bezirke Philistäas insgesamt? Ihr wolltet gar Vergeltung an mir üben? In schnellster Eile bring ich euer Tun auf euer Haupt zurück, ihr Räuber meines Silbers, meines Goldes. Und meine herrlichsten Kleinodien brachtet ihr in eure Tempel. Die Söhne Judas und Jerusalems verkauftet ihr den Griechensöhnen, um sie recht weit von ihrer Heimat zu entfernen. Fürwahr, ich lasse sie den Ort verlassen, wohin ihr sie verkauft, und bringe so auf euer Haupt all euer Tun zurück. Und ich verkaufe eure Söhne, eure Töchter durch die Söhne Judas. Und die verkaufen sie an die Sabäer, an ein fernes Volk." Dies sagt der Herr. - Verkündet bei den Heiden dies: "Bereitet euch zum Krieg! Werbt Streiter an! Heran mit allen Kriegern, die ausziehen wollen! Zu Schwertern schmiedet eure Pflüge um, zu Lanzen eure Winzermesser! Der Schwächling sprech sogar: 'Ich bin ein Held.'" Ihr Heiden alle, eilt herbei! Kommt her von allen Seiten! Und sind sie dann beisammen, führe Deine Streiter, Herr, dorthin! "Aufbrechen sollen sie! Die Heiden mögen ziehn ins Tal von Josaphat! Dort lasse ich mich nieder, um die ganze Heidenwelt ringsum zu richten. Legt an die Sichel! Reif ist die Ernte. Herbei! Nun tretet! Voll ist die Kelter. Die Kufen laßt auslaufen! Gewaltig ist ihr Schäumen." Die Scharen! Scharen im Entscheidungstal! In dem Entscheidungstal naht sich der Tag des Herrn. Die Sonne und der Mond verfinstern sich; die Sterne ziehen ihre Strahlen ein. Aus Sion brüllt der Herr, und seine Stimme läßt er aus Jerusalem ertönen. Der Himmel und die Erde zittern. Nur seinem Volke ist der Herr ein Schutz, ein Hort den Söhnen Israels. "So werdet ihr erfahren, daß ich der Herr, ich euer Gott, der ich auf meinem heiligen Berg zu Sion wohne. Jerusalem wird dann ein Heiligtum; kein Fremdling zieht mehr durch." An jenem Tage dann geschieht es, daß von Wein die Berge triefen, von Milch die Hügel fließen und Judas Bäche all von Wasser strömen. Und eine Quelle quillt vom Haus des Herrn; der Frommen Tal bewässert sie. Ägypten wird zur Wüstenei und Edom öde Steppe wegen der Mißhandlungen der Söhne Judas, daß sie in ihrem Land unschuldig Blut vergossen. Doch Juda bleibt in Ewigkeit bestehen, Jerusalem durch alle kommenden Geschlechter. "Ich räche ihre Blutschuld, und ich lasse sie nicht ungestraft." Der Herr wohnt wiederum auf Sion.
Holy-Bible---German---German-Katholiche-Riessler	032	JON	002	010	MODIFY	Ich aber muß mit lautem Dank Dir opfern. Was ich gelobt, muß ich erfüllen; erschienen ist des Herren Hilfe."	Ich aber muß mit lautem Dank Dir opfern. Was ich gelobt, muß ich erfüllen; erschienen ist des Herren Hilfe." Dem Fische hatte ja der Herr geboten, aufs trockne Land den Jonas auszuspeien.
Holy-Bible---German---German-Katholiche-Riessler	032	JON	002	011	ADD	Dem Fische hatte ja der Herr geboten, aufs trockne Land den Jonas auszuspeien.	
Holy-Bible---German---German-Katholiche-Riessler	033	MIC	004	013	MODIFY	Dann auf und drisch, du Sionstochter! Ich gebe Hörner dir von Eisen und schaffe Klauen dir von Erz. Zermalmen sollst du große Völker und dem Herren ihre Schätze weihen, ihr Gut dem Herrn der ganzen Erde!	Dann auf und drisch, du Sionstochter! Ich gebe Hörner dir von Eisen und schaffe Klauen dir von Erz. Zermalmen sollst du große Völker und dem Herren ihre Schätze weihen, ihr Gut dem Herrn der ganzen Erde! Jetzt aber wirst du, Tochter der Absonderung, ganz abgesondert werden. Man schließt uns ein mit einem Wall; man schlägt mit einem Stocke die Richter Israels auf ihre Wange.
Holy-Bible---German---German-Katholiche-Riessler	033	MIC	004	014	ADD	Jetzt aber wirst du, Tochter der Absonderung, ganz abgesondert werden. Man schließt uns ein mit einem Wall; man schlägt mit einem Stocke die Richter Israels auf ihre Wange.	
Holy-Bible---German---German-Katholiche-Riessler	034	NAH	002	013	MODIFY	Der Löwe holte Raub für seine Jungen, würgte ab für seine Löwinnen und füllte seine Höhlen mit dem Raub, mit Beute seine Lagerstatt.	Der Löwe holte Raub für seine Jungen, würgte ab für seine Löwinnen und füllte seine Höhlen mit dem Raub, mit Beute seine Lagerstatt. "Jetzt bin ich über dich gekommen", ein Spruch des Herrn der Heerscharen. "Ich laß in Feuer deine Lagerstatt aufgehen. Das Schwert frißt deine jungen Leuen, und ich vertilge von der Erde deine Jungen, und deines Knurrens Laut soll nimmermehr vernommen werden.
Holy-Bible---German---German-Katholiche-Riessler	034	NAH	002	014	ADD	"Jetzt bin ich über dich gekommen", ein Spruch des Herrn der Heerscharen. "Ich laß in Feuer deine Lagerstatt aufgehen. Das Schwert frißt deine jungen Leuen, und ich vertilge von der Erde deine Jungen, und deines Knurrens Laut soll nimmermehr vernommen werden.	
Holy-Bible---German---German-Katholiche-Riessler	038	ZEC	002	013	MODIFY	Ich schwinge gegen jene meine Hand; sie sollen eine Beute ihrer Sklaven werden.' Da seht ihr ein, daß mich der Herr gesandt.	Ich schwinge gegen jene meine Hand; sie sollen eine Beute ihrer Sklaven werden.' Da seht ihr ein, daß mich der Herr gesandt. 'Du, Tochter Sions, juble und frohlocke! Ich komme, und ich wohne ja in deiner Mitte.' Ein Spruch des Herrn." Dann schließen sich an jenem Tage viele Völker an den Herrn. "Sie werden mir zum Volke sein. Ich wohne dann in deiner Mitte." Dann siehst du ein: Der Herr der Heerscharen hat mich zu dir gesandt. So nimmt der Herr sich Juda wiederum zu eigen im heiligen Land, und er erwählt sich wiederum Jerusalem. Vorm Herrn sei alle Welt jetzt still! Er ist in seiner heiligen Wohnung aufgewacht.
Holy-Bible---German---German-Katholiche-Riessler	038	ZEC	002	014	ADD	'Du, Tochter Sions, juble und frohlocke! Ich komme, und ich wohne ja in deiner Mitte.' Ein Spruch des Herrn."	
Holy-Bible---German---German-Katholiche-Riessler	038	ZEC	002	015	ADD	Dann schließen sich an jenem Tage viele Völker an den Herrn. "Sie werden mir zum Volke sein. Ich wohne dann in deiner Mitte." Dann siehst du ein: Der Herr der Heerscharen hat mich zu dir gesandt.	
Holy-Bible---German---German-Katholiche-Riessler	038	ZEC	002	016	ADD	So nimmt der Herr sich Juda wiederum zu eigen im heiligen Land, und er erwählt sich wiederum Jerusalem.	
Holy-Bible---German---German-Katholiche-Riessler	038	ZEC	002	017	ADD	Vorm Herrn sei alle Welt jetzt still! Er ist in seiner heiligen Wohnung aufgewacht.	
Holy-Bible---German---German-Katholiche-Riessler	039	MAL	003	018	MODIFY	Aufs neue werdet ihr den Unterschied erkennen, der zwischen fromm und gottvergessen ist, und zwischen dem, der Gott verehrt, und dem, der ihn nicht ehrt.	Aufs neue werdet ihr den Unterschied erkennen, der zwischen fromm und gottvergessen ist, und zwischen dem, der Gott verehrt, und dem, der ihn nicht ehrt. "Der Tag wird kommen, gleich einem Ofen flammt er auf. Die Frevler und die Missetäter all sind Stoppeln, und sie verzehrt der Tag, der kommt", so spricht der Herr der Heerscharen. "Von ihnen bleibt nicht Zweig noch Wurzel übrig. Euch aber, die ihr meinen Namen fürchtet, strahlt die Sonne der Gerechtigkeit, und Heilung liegt in ihren Strahlen. Ihr kommt hervor und hüpft wie Kälber aus dem Stalle, die Frevler zu zertreten. Sie werden unter euren Füßen Staub an jenem Tag, da ich erscheine." So spricht der Herr der Heerscharen. "Gedenket also des Gesetzes Mosis, meines Dieners! Am Horeb gab ich für ganz Israel Gebote ihm und Satzungen. Ich sende euch Elias, den Propheten, zu. Bevor der Tag des Herrn erscheint, der große, schreckliche, bemüht er sich, das Herz der Väter für die Kinder, das Herz der Kinder für die Väter wiederzugewinnen. Sonst muß ich, wenn ich komme, das Land zum Untergang verdammen."
Holy-Bible---German---German-Katholiche-Riessler	039	MAL	004	001	ADD	"Der Tag wird kommen, gleich einem Ofen flammt er auf. Die Frevler und die Missetäter all sind Stoppeln, und sie verzehrt der Tag, der kommt", so spricht der Herr der Heerscharen. "Von ihnen bleibt nicht Zweig noch Wurzel übrig.	
Holy-Bible---German---German-Katholiche-Riessler	039	MAL	004	002	ADD	Euch aber, die ihr meinen Namen fürchtet, strahlt die Sonne der Gerechtigkeit, und Heilung liegt in ihren Strahlen. Ihr kommt hervor und hüpft wie Kälber aus dem Stalle,	
Holy-Bible---German---German-Katholiche-Riessler	039	MAL	004	003	ADD	die Frevler zu zertreten. Sie werden unter euren Füßen Staub an jenem Tag, da ich erscheine." So spricht der Herr der Heerscharen.	
Holy-Bible---German---German-Katholiche-Riessler	039	MAL	004	004	ADD	"Gedenket also des Gesetzes Mosis, meines Dieners! Am Horeb gab ich für ganz Israel Gebote ihm und Satzungen.	
Holy-Bible---German---German-Katholiche-Riessler	039	MAL	004	005	ADD	Ich sende euch Elias, den Propheten, zu. Bevor der Tag des Herrn erscheint, der große, schreckliche,	
Holy-Bible---German---German-Katholiche-Riessler	039	MAL	004	006	ADD	bemüht er sich, das Herz der Väter für die Kinder, das Herz der Kinder für die Väter wiederzugewinnen. Sonst muß ich, wenn ich komme, das Land zum Untergang verdammen."	
Holy-Bible---German---German-Katholiche-Riessler	041	MAR	007	020	MODIFY	"Was aber aus dem Menschen kommt", so fuhr er fort, "das macht den Menschen unrein.	"Was aber aus dem Menschen kommt", so fuhr er fort, "das macht den Menschen unrein. 21 Von innen, aus den Herzen der Menschen, gehen schändliche Gedanken, Unzucht, Diebstahl, Mord,
Holy-Bible---German---German-Katholiche-Riessler	041	MAR	007	021	ADD	Von innen, aus den Herzen der Menschen, gehen schändliche Gedanken, Unzucht, Diebstahl, Mord,	
Holy-Bible---German---German-Katholiche-Riessler	043	JOH	004	003	MODIFY	verließ er Judäa und ging nach Galiläa zurück.	verließ er Judäa und ging nach Galiläa zurück. Er mußte seinen Weg durch Samaria nehmen.
Holy-Bible---German---German-Katholiche-Riessler	043	JOH	004	004	ADD	Er mußte seinen Weg durch Samaria nehmen.	
Holy-Bible---German---German-Katholiche-Riessler	044	ACT	019	040	MODIFY	Wir laufen nämlich noch Gefahr, wegen der heutigen Vorkommnisse des Aufruhrs angeklagt zu werden, da gar kein Anlaß vorhanden ist, mit dem wir diesen Auflauf rechtfertigen können."	Wir laufen nämlich noch Gefahr, wegen der heutigen Vorkommnisse des Aufruhrs angeklagt zu werden, da gar kein Anlaß vorhanden ist, mit dem wir diesen Auflauf rechtfertigen können." Nach diesen Worten löste er die Versammlung auf.
Holy-Bible---German---German-Katholiche-Riessler	044	ACT	019	041	ADD	Nach diesen Worten löste er die Versammlung auf.	
Holy-Bible---German---German-Katholiche-Riessler	047	2CO	013	012	MODIFY	Grüßt einander mit heiligem Kusse.	Grüßt einander mit heiligem Kusse. Es grüßen euch alle Heiligen.
Holy-Bible---German---German-Katholiche-Riessler	047	2CO	013	013	MODIFY	Es grüßen euch alle Heiligen.	Die Gnade des Herrn Jesus Christus, die Liebe Gottes und die Gemeinschaft des Heiligen Geistes seien mit euch allen.
Holy-Bible---German---German-Katholiche-Riessler	047	2CO	013	014	ADD	Die Gnade des Herrn Jesus Christus, die Liebe Gottes und die Gemeinschaft des Heiligen Geistes seien mit euch allen.	
Holy-Bible---German---German-Katholiche-Riessler	058	HEB	007	027	MODIFY	der nicht wie die Hohenpriester täglich nötig hat, zuerst für seine eigenen Sünden Opfer darzubringen und alsdann für die des Volkes; denn dies hat er ein für allemal getan, indem er sich selber zum Opfer dargebracht hat.	der nicht wie die Hohenpriester täglich nötig hat, zuerst für seine eigenen Sünden Opfer darzubringen und alsdann für die des Volkes; denn dies hat er ein für allemal getan, indem er sich selber zum Opfer dargebracht hat. 21 Also bestellt das Gesetz zu Hohenpriestern Menschen mit Schwachheit angetan, das Wort des Eidschwurs dagegen in der Zeit nach dem Gesetze den Sohn, der für alle Zeit vollendet ward.
Holy-Bible---German---German-Katholiche-Riessler	058	HEB	007	028	ADD	Also bestellt das Gesetz zu Hohenpriestern Menschen mit Schwachheit angetan, das Wort des Eidschwurs dagegen in der Zeit nach dem Gesetze den Sohn, der für alle Zeit vollendet ward.	
Holy-Bible---German---German-Katholiche-Riessler	059	JAM	005	019	MODIFY	Meine Brüder! Irrt einer unter euch von der Wahrheit ab und führt ihn jemand dann zurück,	Meine Brüder! Irrt einer unter euch von der Wahrheit ab und führt ihn jemand dann zurück, der wisse, wer einen Sünder von seinem Irrweg zurückführt, der rettet seine Seele vom Tod und deckt eine Menge Sünden zu.
Holy-Bible---German---German-Katholiche-Riessler	059	JAM	005	020	ADD	der wisse, wer einen Sünder von seinem Irrweg zurückführt, der rettet seine Seele vom Tod und deckt eine Menge Sünden zu.	
Holy-Bible---German---German-Kautzsch-Weizsacker	005	DEU	005	017	MODIFY	Du sollst nicht morden.	Du sollst nicht morden. Du sollst nicht ehebrechen. Du sollst nicht stehlen. Du sollst gegen deinen Nächsten nicht als falscher Zeuge aussagen.
Holy-Bible---German---German-Kautzsch-Weizsacker	005	DEU	005	018	MODIFY	Du sollst nicht ehebrechen.	Du sollst nicht Verlangen tragen nach deines Nächsten Weibe, noch sollst du Verlangen haben nach dem Hause deines Nächsten, oder nach seinem Felde, seinem Sklaven, seiner Sklavin, seinem Ochsen oder Esel, oder nach irgend etwas, das deinem Nächsten gehört.
Holy-Bible---German---German-Kautzsch-Weizsacker	005	DEU	005	019	MODIFY	Du sollst nicht stehlen.	Diese Worte und nichts weiter redete Jahwe mit lauter Stimme zu eurer ganzen Versammlung auf dem Berge aus dem Feuer, dem Gewölk und der Dunkelheit heraus; und nachdem er sie auf zwei steinerne Tafeln geschrieben hatte, übergab er sie mir.
Holy-Bible---German---German-Kautzsch-Weizsacker	005	DEU	005	020	MODIFY	Du sollst gegen deinen Nächsten nicht als falscher Zeuge aussagen.	Als ihr nun die Stimme aus dem Dunkel heraus vernahmt, während der Berg in hellem Feuer stand, da tratet ihr zu mir heran, eure sämtlichen Stammhäupter und Vornehmsten,
Holy-Bible---German---German-Kautzsch-Weizsacker	005	DEU	005	021	MODIFY	Du sollst nicht Verlangen tragen nach deines Nächsten Weibe, noch sollst du Verlangen haben nach dem Hause deines Nächsten, oder nach seinem Felde, seinem Sklaven, seiner Sklavin, seinem Ochsen oder Esel, oder nach irgend etwas, das deinem Nächsten gehört.	und spracht: Jahwe, unser Gott, hat uns nun seine Herrlichkeit und seine Größe sehen lassen, und wir haben seine Stimme aus dem Feuer heraus vernommen; so haben wir uns heute überzeugt, daß Gott mit dem Menschen reden kann, ohne daß dieser sterben muß.
