# File Name: Hebrew_Lexicon_Tyndale.txt
# File Size: 1254822     
# File Date: 02/15/2021 14:23:07
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: http://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2021
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: http://www.AionianBible.org/Publisher
# Publisher Mission: http://www.AionianBible.org/Preface
# Publisher Website: http://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Source: Tyndale House, Cambridge, www.TyndaleHouse.com
# Source Content: Extended Strong's Hebrew Lexicon
# Source Link: https://tyndale.github.io/STEPBible-Data
# Source Application: https://www.STEPBible.org
# Source Copyright: Creative Commons Attribution Non-Commercial 4.0
# Source Definitions: Abridged BDB by http://onlinebible.net, edited by Tyndale House Cambridge
# Source Definitions Copyright: Larry Pierce, larrypierce@alumni.uwaterloo.ca
# Source Definitions Copyright: Explicit usage permission required to use definition in your application
# Source Definitions Copyright: Larry Pierce granted permission for Nainoia Inc applications on 3/11/2019
#
# COLUMNS
#	STRONGS
#		These Extended Strong Numbers are mapped to BDB (and thereby to other modern lexicons) by OpenScriptures.org.
#		This adds about 800 words which are found in modern lexicons but were not differentiated by Strong.
#		Numbers beyond 9000 include non-lexical prefixes and suffixed. They were created by Tyndale House, Cambridge
#		They are designed to be backward compatible with software that uses Strongs numbers. 
#	WORD
#		Hebrew form	based on BDB, then normalised
#	TRANS
#		Transliteration
#	GLOSS
#		A meaning in one word or as few as possible (by Tyndale scholars)
#	MORPH
#		These were created by Tyndale scholars as a simple grammatical value of the main word represented as Language:Type-Gender-Extra. 
#		Language:Type-Gender-Extra.   Language is A=Aramaic, H=Hebrew, G=Greek and n+Name (which is not language specific). 
#		Type is A=Adjective, Adv=Adverb, Art=Article, Cond=Conditional, Conj=Conjunction, Cor=Correlative, DemP=Demonstrative Pn, ImpP=Impersonal Pn, Intg=Interogative,
#			Intj=Interjection, N=Noun, Neg=Negative, Part=Particle, Prep=Preposition, PerP=Personal Pn, PosP=Possessive Pn, RefP=Reflexive Pn, RelP=Relative Pn, V=Verb. 
#		Gender is F=Female, M=Male, N=Neuter, C=Common and P or S is optionally added for Plural Singular
#		Extra for Names is L=Location, P=Person, LG/PG=Gentilic, T=Title (i.e. any other capitalised nouns such as titles, months, gods, planets etc)
#
#		(notes re Morph)
#		Location is only used for places not named after people - eg: Israel = N:N-M-P (for the Person, and nation); Jerusalem = N:N--L; Canaanite is N:N-M-LG; Israelitess is N:N-F-PG
#		Location is a geographical entity such as river, mountain or city eg "Dan", but Gentilic is used for Amon, Syria, Judah, or the tribal area of Dan. The idea is that someone from
#		Dan is probably related to Dan unless he is called a Hittite, but someone from Jerusalem or the city of Dan could be from anywhere even though he is named after the city.
#		So a "Shulemite" (who is prob from Salem ie Shalem aka Jerusalem) is dark-skinned and perhaps not a native from the area.
#		Title is a misc category that incl names of gods, musical term & months and offices such as Pharaoh unless referring to an individual eg Pharaoh Necho who is N:N-M-P
#		When F or M occ with L or T it refers to the gender of that person, not the location, so Jerusalem = N:N--L, Jerusalemites = N:N-G-L, Jerusalemitess = N:N-F-L 
#		When Gentilics related to a person the STEP_LexicalTag points to the Person eg Danites => Dan.  When Gentilics point to a place, the STEP_LexicalTag points to that place,
#		eg Gileadites => Gilead. When there is no numbered tag for the person or place, we probably aren't sure what it is, so the STEP_LexicalTag doesn't have anywhere different to point,
#		eg. Girgashites. Some very common Gentilics (eg Levite) have gained a meaning of their own which may be related to a person but much less so - so the STEP_LexicalTag does not
#		redirect to the entry for that person. 
#		Odd ones: Jew=N:N-G-P, Jewish=N:A, Jewess+Ammonitess=N:N-G-P-F, Canaanite-trader=N:N-G-P / N:N-G-T, Chaldean-magi=N:N-G-L / N:N-G-T,
#			Nephusim=N:N-G-T, Rephaim=N:N-G-P / N:N-G-T, Shulamite+Shunammite+Carmelitess+Jezreelitess=N:N-F-L
#	DEF
#		Definitions are based on the Abridged BDB by Online Bible, and edited to conform with the extended Strongs. They are for guidence only.
#		Permission should be gained from Online Bible before these are applied in any project.  These defs refer to J. Green's A Concise Lexicon
#		of the Biblical Languages (CLBL) and Harris, Archer, & Waltke's Theological Wordbook of the Old Testament (TWOT),
#		These definitions were edited to align with the augmented Strongs by Tyndale House Cambridge. 
#
STRONGS	WORD	TRANS	GLOSS	MORPH	DEF
H3297	יְעָרִים	ye.a.rim	Jearim	N:N--L	Jearim = "forests" a hill on the northern boundary of Judah
H3298	יַעֲרֶשְׁיָה	ya.a.resh.yah	Jaareshiah	N:N-M-P	Jaresiah = "whom Jehovah nourishes" a Benjamite, one of the descendants of Jehoram
H3299	וְיַעֲשׂוֹ	ya.a.su	Jaasu	N:N-M-P	Jaasau = "they will do" one of the descendants of Bani who took a foreign wife during the time of Ezra
H3300	יַעֲשִׂיאֵל	ya.a.si.el	Jaasiel	N:N-M-P	Jasiel or Jaasiel = "God is maker" 1) one of David's mighty warriors 2) a son of Abner and a chief of Benjamin
H3301	יִפְדְּיָה	yiph.de.yah	Iphdeiah	N:N-M-P	Iphedeiah = "Jehovah will redeem" a descendant of Benjamin and of the family of Shashak
H3302	יָפָה	ya.phah	be beautiful	H:V	to be bright, be beautiful, be handsome, be fair 1a) (Qal) to be beautiful 1b) (Piel) to beautify 1c) (Pual) to be beautiful 1d) (Hithpael) to beautify oneself
H3303	יָפֶה	ya.pheh	beautiful	H:A	fair, beautiful, handsome
H3304	יְפֵה־פִיָּה	ye.pheh-phiy.yah	pretty	H:A	1) pretty (reduplication with the force of the diminutive) 1a) fair of mouth (lit.) 2) (CLBL) very beautiful
H3305	יָפוֹ	ya.pho	Joppa	N:N--L	Joppa or Japho = "beautiful" a town on the southwest coast of Palestine in the territory of Dan; became primary port of Jerusalem during reign of Solomon
H3306	יָפַח	ya.phach	to breathe	H:V	to breathe, breathe hard, puff 1a) (Hithpael) to gasp for breath
H3307	יָפֵחַ	ya.phe.ach	breathing	H:A	a breathing out, exhaling, puffing out (subst)
H3308	יֳפִי	yo.phi	beauty	H:N-M	beauty
H3309	יָפִיעַ	ya.phi.a	Japhia	N:N--L/N:N-M-P	Japhia = "shining" n pr loc 1) a town on the border of Zebulun and Issachar 1a) perhaps modern 'Yafa' n pr m 2) the king of Lachish at the time of the conquest of Canaan by Joshua 3) a son of David by a concubine
H3310	יַפְלֵט	yaph.let	Japhlet	N:N-M-P	Japhlet = "he will deliver" a descendant of Asher through Beriah
H3311	יַפְלֵטִי	yaph.le.ti	Japhletite	N:N--PG	Japhleti see Japhlet = "let him escape" descendants of Asher of the family of Japhlet who lived on the southwest border of Ephraim. Used as location
H3312	יְפֻנֶּה	ye.phun.neh	Jephunneh	N:N-M-P	Jephunneh = "He will be facing" 1) a Kenezite and father of Caleb the spy from the tribe of Judah 2) son of Jether and descendant of Asher
H3313	יָפַע	ya.pah	to shine	H:V	to shine, shine forth or out, cause to shine, send out beams 1a) (Hiphil) 1a1) to shine out, shine forth, send out beams 1a2) to cause to shine
H3314	יִפְעָה	yiph.ah	splendor	H:N-F	splendour, brightness, shining
H3315	יֶ֫פֶת	ye.phet	Japheth	N:N-M-P	Japheth = "opened" the 3rd son of Noah whose descendants after the flood settled on the coastal lands of the Mediterranean spreading north into Europe and parts of Asia
H3316	יִפְתָּח	yiph.tach	Jephthah	N:N-M-P/N:N--L	Jephthah or Jiphtah = "he opens" n pr m 1) a son of Gilead and a concubine and the judge who defeated the Ammonites; after the victory because of a vow taken before the battle he sacrificed his daughter as a burnt offering n pr loc 2) a city in Judah
H3317	יִפְתַּח־אֵל	yiph.tach-el	Iphtah-el	N:N--L	Jiphthah-el = "God opens" a valley between Zebulun and Asher; location uncertain
H3318	יָצָא	ya.tsa	to come out	H:V	to go out, come out, exit, go forth 1a) (Qal) 1a1) to go or come out or forth, depart 1a2) to go forth (to a place) 1a3) to go forward, proceed to (to or toward something) 1a4) to come or go forth (with purpose or for result) 1a5) to come out of 1b) (Hiphil) 1b1) to cause to go or come out, bring out, lead out 1b2) to bring out of 1b3) to lead out 1b4) to deliver 1c) (Hophal) to be brought out or forth
H3319	שֵׁיצִי	ye.tsa	to finish	A:V	(Shaphel) to bring to an end, finish, bring out to an end
H3320	יָצַב	ya.tsav	to stand	H:V	to place, set, stand, set or station oneself, present oneself 1a) (Hithpael) to station oneself, take one's stand, stand, present oneself, stand with someone
H3321	יְצַב	ye.tsav	to know	A:V	(Pael) to make stand, make certain, gain certainty, know the truth, be certain
H3322	יָצַג	ya.tsag	to set	H:V	to place, set, establish 1a) (Hiphil) 1a1) to set, place 1a2) to present 1a3) to exhibit 1b) (Hophal) to be stopped, be stayed, be detained
H3323	יִצְהָר	yits.har	oil	H:N-M	fresh oil, shining (pure) oil
H3324	יִצְהָר	yits.har	Izhar	N:N-M-P	Izhar = "shining oil" son of Kohath, grandson of Levi, uncle of Moses and Aaron, and father of Korah; progenitor of the Izharites
H3325	יִצְהָרִי	yits.ha.ri	Izharite	N:N--PG	Izharites or Izeharites = "oil" descendants of Izhar son of Kohath and grandson of Levi
H3326a	יָצוּעַ	ya.tsu.a	bed	H:N-M	couch, bed
H3326b	יָצִיעַ		floor	H:N-M	flat surface, a storey in a building
H3327	יִצְחָק	yits.chaq	Isaac	N:N-M-P	Isaac = "he laughs" son of Abraham by Sarah his wife and father of Jacob and Esau
H3328	יִצְחַר	yits.char	Izhar	N:N-M-P	Zohar = "tawny"
H3329	יָצִיא	ya.tsi	offspring	H:A	coming forth 1a) offspring (subst)
H3330	יַצִּיב	yats.tsiv	certain	A:A	n 1) the truth adv 2) surely, reliably, truly adj 3) reliable, true, certain, sure
H3331	יָצַע	ya.tsa	to lay	H:V	to spread out, make a bed 1a) (Hiphil) to lay, spread out 1b) (Hophal) to be laid, be spread out
H3332	יָצַק	ya.tsaq	to pour	H:V	to pour, flow, cast, pour out 1a) (Qal) 1a1) to pour, pour out 1a2) to cast 1a3) to flow 1b) (Hiphil) to pour, pour out 1c) (Hophal) 1c1) to be poured 1c2) cast, molten (participle) 1c3) being firmly established (participle)
H3333	יְצֻקָה	ye.tsu.qah	casting	H:N-F	a casting (of metal)
H3334	יָצַר	ya.tsar	be distressed	H:V	to bind, be distressed, be in distress, be cramped, be narrow, be scant, be in straits, make narrow, cause distress, beseige 1a) (Qal) to suffer distress
H3335	יָצַר	ya.tsar	to form	H:V	to form, fashion, frame 1a) (Qal) to form, fashion 1a1) of human activity 1a2) of divine activity 1a2a) of creation 1a2a1) of original creation 1a2a2) of individuals at conception 1a2a3) of Israel as a people 1a2b) to frame, pre-ordain, plan (fig. of divine) purpose of a situation) 1b) (Niphal) to be formed, be created 1c) (Pual) to be predetermined, be pre-ordained 1d) (Hophal) to be formed
H3336	יֵ֫צֶר	ye.tser	intention	H:N-M	form, framing, purpose, framework 1a) form 1a1) pottery 1a2) graven image 1a3) man (as formed from the dust) 1b) purpose, imagination, device (intellectual framework)
H3337	יֵ֫צֶר	ye.tser	Jezer	N:N-M-P	Jezer = "forming" the 3rd son of Naphtali and the founder of the family of Jezerites
H3338	יְצֻרִים	ya.tsur	member	H:N-M	forms, members (of the body)
H3339	יִצְרִי	yits.ri	Izri	N:N-M-P	Izri = "my fashioner" a leader of one of the Levitical sanctuary choirs
H3340	יִצְרִי	yits.ri	Jezerite	N:N--PG	Jezerites = "imagination: form: purpose" descendants of Jezer the son of Naphtali
H3341	יָצַת	ya.tsat	to kindle	H:V	to kindle, burn, set on fire 1a) (Qal) to kindle 1b) (Niphal) 1b1) to be kindled 1b2) to be left desolate 1c) (Hiphil) to set on fire, kindle
H3342	יֶ֫קֶב	ye.qev	wine	H:N-M	wine vat, wine-press
H3343	יְקַבְצְאֵל	ye.qav.tse.el	Jekabzeel	N:N--L	Jekabzeel = "God gathers" the most remote city of Judah; located in southern Judah on the border of Edom
H3344	יָקַד	ya.qad	to burn	H:V	to burn, kindle, be kindled 1a) (Qal) to be kindled 1b) (Hophal) to burn, be burning,
H3345	יְקַד	ye.qad	to burn	A:V	(P'al) to burn
H3346	יְקֵדָא	ye.qe.da	burning	A:N-F	a burning
H3347	יׇקְדְעָם	yoq.de.am	Jokdeam	N:N--L	Jokdeam = "burning of a people" a city in the mountains of southern Judah; apparently south of Hebron
H3348	יָקֶה	ya.qeh	Jakeh	N:N-M-P	Jakeh = "blameless" father of Agur the sage
H3349	יִקְּהָה	yiq.qa.hah	obedience	H:N-F	obedience, cleansing, purging
H3350	יְקוֹד	ye.qod	burning	H:N-M	a burning
H3351	יְקוּם	ye.qum	existence	H:N-M	living substance, that which stands or exists, existence, substance
H3352	יָקוֹשׁ	ya.qosh	fowler	H:N-M	fowler, bait-layer
H3353	יָקוּשׁ	ya.qush	fowler	H:N-M	fowler, trapper, bait-layer
H3354	יְקוּתִיאֵל	ye.qu.ti.el	Jekuthiel	N:N-M-P	Jekuthiel = "cleansing of God" a descendant of Caleb of the tribe of Judah
H3355	יׇקְטָן	yoq.tan	Joktan	N:N-M-P	Joktan = "smallness" son of Eber and descendant of Shem and patriarch of various Arabian tribes
H3356	יָקִים	ya.qim	Jakim	N:N-M-P	Jakim = "He will raise" 1) a Benjamite and descendant of Shimhi 2) a Levite priest in charge of the 12th course in the time of David
H3357	יַקִּיר	yaq.qir	precious	H:A	rare, very precious, honour, dear
H3358	יַקִּיר	yaq.qir	honorable	A:A	rare, noble, famous, difficult 1a) honourable 1b) difficult (meton)
H3359	יְקַמְיָה	ye.qam.yah	Jekamiah	N:N-M-P	Jecamiah or Jekamiah = "Jehovah raises" 1) a descendant of Judah, son of Shallum in the line of Ahlai 2) a descendant of David and one of the seven introduced into the royal line on the failure of it in the person of Jehoiachin
H3360	יְקַמְעָם	ye.qam.am	Jekameam	N:N-M-P	Jekameam = "let the people rise" a Levite, the 4th son of Hebron and grandson of Kohath in the time of David
H3361	יׇקְמְעָם	yoq.me.am	Jokmeam	N:N--L	Jokmeam = "gathered by the people" a city of refuge in Ephraim given to the Kohathite Levites
H3362	יׇקְנְעָם	yoq.ne.am	Jokneam	N:N--L	Jokneam = "the people lament" a city of Canaan conquered by Joshua and in the territory of Zebulun but allotted to the Merarite Levites and located Mount Carmel
H3363	יָקַע	ya.qa	to dislocate/hang	H:V	to be dislocated, be alienated 1a) (Qal) to be dislocated, be torn away, be alienated 1b) (Hiphil) 1b1) to execute slowly (by exposure or impalation) 1b2) to hang 1c) (Hophal) to be executed
H3364	יָקַץ	ya.qats	to awake	H:V	(Qal) to awake, awaken, become active
H3365	יָקַר	ya.qar	be precious	H:V	to esteem, be prized, be valuable, be precious, be costly, be appraised 1a) (Qal) 1a1) to be precious, be highly valued, be esteemed, be costly 1a2) to be appraised 1b) (Hiphil) to make something precious
H3366	יְקָר	ye.qar	preciousness	H:N-M	price, value, preciousness, honour, splendour, pomp 1a) preciousness 1b) price 1c) honour, esteem
H3367	יְקָר	ye.qar	honor	A:N-M	honour, esteem
H3368	יָקָר	ya.qar	precious	H:A	valuable, prized, weighty, precious, rare, splendid 1a) precious 1a1) costly 1a2) precious, highly valued 1a3) precious stones or jewels 1b) rare 1c) glorious, splendid 1d) weighty, influential
H3369	יָקֹשׁ	ya.qosh	to snare	H:V	to lure, entice, snare, lay a snare or lure, set a trap 1a) (Qal) 1a1) to lay snares (fig. of devices of wicked) 1a2) fowlers (participle) 1b) (Niphal) to be ensnared, be caught by a bait 1c) (Pual) to be entrapped
H3370	יׇקְשָׁן	yoq.shan	Jokshan	N:N-M-P	Jokshan = "snarer" a son of Abraham by Keturah and father of Sheba and Dedan
H3371	יׇקְתְאֵל	yoq.te.el	Joktheel	N:N--L	Joktheel = "the blessedness of God" 1) a city in the low country of Judah named next to Lachish 2) the name given to the cliff which was the stronghold of Edom by king Amaziah after capturing it; also called 'Selah' and 'Petra'
H3372	יָרֵא	ya.re	to fear	H:V	1) to fear, revere, be afraid 1a) (Qal) 1a1) to fear, be afraid 1a2) to stand in awe of, be awed 1a3) to fear, reverence, honour, respect 1b) (Niphal) 1b1) to be fearful, be dreadful, be feared 1b2) to cause astonishment and awe, be held in awe 1b3) to inspire reverence or godly fear or awe 1c) (Piel) to make afraid, terrify 2) (TWOT) to shoot, pour
H3373	יָרֵא	ya.re	afraid	H:A	fearing, reverent, afraid
H3374	יִרְאָה	yir.ah	fear	H:N-F	fear, terror, fearing 1a) fear, terror 1b) awesome or terrifying thing (object causing fear) 1c) fear (of God), respect, reverence, piety 1d) revered
H3375	יִרְאוֹן	yir.on	Yiron	N:N--L	Iron = "fearing" a city of Naphtali; site unknown
H3376	יִרְאִיָּיה	yir.iy.yah	Irijah	N:N-M-P	Irijah = "Jehovah sees me" son of Shelemiah, a captain of the guard who arrested Jeremiah
H3377	יָרֵב	ya.rev	Jareb	N:N-M-P	Jareb = "contender" an epithet given to the king of Assyria
H3378	יְרֻבַּ֫עַל	ye.rub.ba.al	Jerubbaal	N:N-M-P	Jerubbaal = "let Baal contend" name given to Gideon by his father when he destroyed the altar of Baal
H3379	יָֽרָבְעָם	ya.rov.am	Jeroboam	N:N-M-P	Jeroboam = "the people will contend" 1) the first king of the northern kingdom of Israel when the kingdom split at the death of Solomon and the 10 tribes split off from Judah and Benjamin and the kingdom under Solomon's son Rehoboam; idolatry was introduced at the beginning of his reign 2) the 8th king of the northern kingdom of Israel, son of Joash, and 4th in the dynasty of Jehu; during his reign the Syrian invaders were repelled and the kingdom restored to its former borders but the idolatry of the kingdom was maintained
H3380	יְרֻבֶּשֶׁת	ye.rub.be.shet	Jerubbesheth	N:N-M-P	Jerubbesheth = "shame will contend" a variant name of Jerubbaal (the other name of Gideon [H3378]) substituting the word 'shame' for the name of the pagan god 'Baal'
H3381	יָרַד	ya.rad	to go down	H:V	to go down, descend, decline, march down, sink down 1a) (Qal) 1a1) to go or come down 1a2) to sink 1a3) to be prostrated 1a4) to come down (of revelation) 1b) (Hiphil) 1b1) to bring down 1b2) to send down 1b3) to take down 1b4) to lay prostrate 1b5) to let down 1c) (Hophal) 1c1) to be brought down 1c2) to be taken down
H3382	יֶ֫רֶד	ye.red	Jared	N:N-M-P	Jered or Jared = "descent" 1) son of Mahalaleel and father of Enoch in the 4th generation from Seth 2) a descendant of Judah and father of Gedor
H3383	יַרְדֵּן	yar.den	Jordan	N:N--L	Jordan = "descender" the river of Palestine running from the roots of Anti-Lebanon to the Dead Sea a distance of approx 200 miles (320 km)
H3384a	יָרָא		to shoot	H:V	to shoot, pour 1a) (Qal) 1a1) to shoot arrows 1b) (Hiphil) 1b1) to shoot at 1b2) part. shooter, 1c) to throw water, rain
H3384b	יָרָה	ya.rah	to show	H:V	to point out, show 1b) to direct, teach, instruct
H3385	יְרוּאֵל	ye.ru.el	Jeruel	N:N--L	Jeruel = "taught by God" a place in the wilderness of southern Judah
H3386	יָרוֹחַ	ya.ro.ach	Jaroah	N:N-M-P	Jaroah = "new moon" a chief man of the tribe of Gad
H3387	יָרוֹק	ya.roq	green	H:N-M	greens, green plants, green thing
H3388	יְרוּשָׁא, יְרוּשָׁה	ye.ru.sah	Jerusha	N:N-F-P	Jerushah or Jerusha = "dispossessor" the wife of king Uzziah and mother of king Jotham of Judah
H3389	יְרוּשָׁלִַ֫ם, יְרוּשְׁלֵם	ye.ru.sha.laim	Jerusalem	N:N--L	Jerusalem = "teaching of peace" the chief city of Palestine and capital of the united kingdom and the nation of Judah after the split
H3390	יְרוּשְׁלֵם	ye.ru.sha.lem	Jerusalem	N:N--L	Jerusalem = "teaching of peace" the chief city of Palestine and capital of the united kingdom and the nation of Judah after the split
H3391	יֶ֫רַח	ye.rach	month	H:N-M	month (lunar cycle), moon 1a) month 1b) calendar month
H3392	יֶ֫רַח	ye.rach	Jerah	N:N-M-P	Jerah = "new moon" a 4th son of Joktan and a progenitor of an Arabian tribe
H3393	יְרַח	ye.rach	month	A:N-M	month
H3394	יָרֵחַ	ya.re.ach	moon	H:N-M	moon
H3395	יְרֹחָם	ye.ro.cham	Jeroham	N:N-M-P	Jeroham = "showing pity" 1) father of Elkanah and grandfather of Samuel of the house of Kohath 2) a Benjamite and the founder of a family of Benjamites 3) father or progenitor of Ibneiah and a Benjamite; maybe same as 2 4) a descendant of Aaron and a priest of the family of Immer; son of Pashur and father of Adaiah 5) another priest; maybe same as 4 6) a resident of Gedor and father of one of David's mighty warriors 7) a Danite whose son or descendant Azareel was head of the tribe in the time of David 8) father of Azariah one of the captains with Jehoiada in the time of Athaliah
H3396	יְרַחְמְאֵל	ye.rach.me.el	Jerahmeel	N:N-M-P	Jerahmeel = "may God have pity" 1) the 1st son of Hezron, grandson of Pharez, and great grandson of Judah and the founder of the family of Jerahmeelites 2) officer sent by king Jehoiakim of Judah to arrest Baruch 3) a Merarite Levite the representative of the family of Kish, the son of Mahli
H3397	יְרַחְמְאֵלִי	ye.rach.me.e.li	Jerahmeelite	N:N--PG	Jerahmeelites = see Jerahmeel "may God have pity" the descendants of Jerahmeel, the great grandson of Judah
H3398	יַרְחָע	yar.ach	Jarha	N:N-M-P/N:N-M-T	Jarha = "the month of sweeping away" the Egyptian slave of Sheshan, about the time of Eli, to whom his master gave his daughter or heir as wife
H3399a	יָרַט	ya.rat	to push	H:V	to precipitate, be precipitate, push headlong, drive recklessly
H3399b	רָטָה		to wring	H:V	1)to wring out
H3400	יְרִיאֵל	ye.ri.el	Jeriel	N:N-M-P	Jeriel = "taught by God" one of the 6 heads of the house of Tola of the tribe of Issachar
H3401	יָרִיב	ya.riv	opponent	H:N-M	contender, opponent, adversary
H3402	יָרִיב	ya.riv	Jarib	N:N-M-P	Jarib = "he contends" 1) a son of Simeon 2) one of the chief men of Israel who returned from exile with Ezra 3) son of Jozadak and a priest of the house of Jeshua who married a foreign wife and was compelled by Ezra to put her away
H3403	יְרִיבַי	ye.ri.vay	Jeribai	N:N-M-P	Jeribai = "my contentions" a descendant of Elnaam and one of David's mighty warriors
H3404	יְרִיָּהוּ	ye.riy.yah	Jeriah	N:N-M-P	Jerijah or Jeriah = " taught by Jehovah" a Kohathite Levite and chief of the house of Hebron when David organised the service
H3405	יְרִיחוֹ	ye.ri.cho	Jericho	N:N--L	Jericho = "its moon" a city 5 miles (8 km) west of the Jordan and 7 miles (11.5 km) north of the Dead Sea and the first city conquered by the Israelites upon entering the promised land of Canaan
H3406	יְרֵמוֹת, יְרִימוֹת	ye.ri.mot	Jeremoth	N:N-M-P	Jerimoth or Jeremoth = "He is Most High" 1) a Benjamite, son of Bela and head of a house of Benjamite 2) a Benjamite, son of Becher and head of a house of Benjamite 3) a Benjamite, son of Beriah and grandson of Elpaal 4) a Merarite Levite, son of Mushi 5) one of the men that joined David in the wilderness 6) a Levite, son of Heman and head of the 15th course of musicians 7) a Levite in the reign of Hezekiah 8) a son of Azriel, ruler of the tribe of Naphtali in the reign of David 9) a son of king David and the father of the wife of Rehoboam 10) a son of Elam, a man with a foreign wife in the time of Ezra 11) a son of Zattu, a man with a foreign wife in the time of Ezra
H3407	יְרִיעָה	ye.ri.ah	curtain	H:N-F	curtain, drape
H3408	יְרִיעוֹת	ye.ri.ot	Jerioth	N:N-F-P	Jerioth = "curtains" the wife or concubine of Caleb, the son of Hezron of the descendants of Judah
H3409	יָרֵךְ	ya.rekh	thigh	H:N-F	thigh, side, loin, base 1a) thigh 1a1) outside of thigh (where sword was worn) 1a2) loins (as the seat of procreative power) 1b) side (flank) (of object) 1c) base
H3410	יַרְכָא	yar.kah	thigh	A:N-F	thigh, loin, flank, side, recess
H3411	יַרְכָה	ye.re.khah	flank	H:N-F	flank, side, extreme parts, recesses 1a) side 1b) sides, recesses (dual)
H3412	יַרְמוּת	yar.mut	Jarmuth	N:N--L	Jarmuth = "heights" 1) a Canaanitish city in the lowlands of Judah with a king and located between Hebron and Lachish 2) a Levitical city of Issachar allocated to the Gershonite Levites
H3413	יְרֵמַי	ye.re.may	Jeremai	N:N-M-P	Jeremai = "my exaltations" a descendant of Hashum who took a foreign wife in the time of Ezra and was compelled to put her away
H3414	יִרְמְיָ֫הוּ	yir.me.yah	Jeremiah	N:N-M-P	Jeremiah = "whom Jehovah has appointed" 1) the major prophet, son of Hilkiah of the priestly family in Anathoth; author of the prophetic book bearing his name 2) a man of Libnah and father of Hamutal the wife of king Josiah 3) a Gadite who joined David at Ziklag 4) a Manassehite, one of the mighty men of valour of the Transjordanic half tribe of Manasseh 5) a Gadite and warrior of David 6) a warrior of David 7) a priest who joined Nehemiah in the covenant ceremony 8) a priest also in the time of Nehemiah; maybe same as 7 9) father of Jaazaniah the Rechabites
H3415	יָרַע	ya.ra	be ill	H:V	(Qal) to tremble, quiver
H3416	יִרְפְּאֵל	yir.pe.el	Irpeel	N:N--L	Irpeel = "God will heal" a city in Benjamin; site unknown
H3417	יָרַק	ya.raq	to spit	H:V	(Qal) to spit
H3418	יֶ֫רֶק	ye.req	green	H:N-M	green, greenness, green plants, greenery
H3419	יָרָק	ya.raq	herb	H:N-M	herbs, herbage, vegetables, garden greens
H3420	יֵרָקוֹן	ye.ra.qon	mildew	H:N-M	mildew, paleness, lividness 1a) mildew, rust 1b) paleness
H3421	יׇרְקְעָ֑ם	yor.qe.am	Jorkeam	N:N-M-P	Jorkoam = "the people empty" a Calebite descendant of Judah
H3422	יְרַקְרַק	ye.raq.raq	greenish	H:A	greenish, pale green, greenish-yellow
H3423	יָרַשׁ	ya.rash	to possess	H:V	to seize, dispossess, take possession off, inherit, disinherit, occupy, impoverish, be an heir 1a) (Qal) 1a1) to take possession of 1a2) to inherit 1a3) to impoverish, come to poverty, be poor 1b) (Niphal) to be dispossessed, be impoverished, come to poverty 1c) (Piel) to devour 1d) (Hiphil) 1d1) to cause to possess or inherit 1d2) to cause others to possess or inherit 1d3) to impoverish 1d4) to dispossess 1d5) to destroy, bring to ruin, disinherit
H3424	יְרֵשָׁה	ye.re.shah	possession	H:N-F	possession, property
H3425	יְרֻשָּׁה	ye.rush.shah	possession	H:N-F	possession, inheritance
H3426	יֵשׁ	yesh	be	H:Part	being, existence, substance, there is or are 1a) substance 1b) existence 1c) there is or are
H3427	יָשַׁב	ya.shav	to dwell	H:V	to dwell, remain, sit, abide 1a) (Qal) 1a1) to sit, sit down 1a2) to be set 1a3) to remain, stay 1a4) to dwell, have one's abode 1b) (Niphal) to be inhabited 1c) (Piel) to set, place 1d) (Hiphil) 1d1) to cause to sit 1d2) to cause to abide, set 1d3) to cause to dwell 1d4) to cause (cities) to be inhabited 1d5) to marry (give an dwelling to) 1e) (Hophal) 1e1) to be inhabited 1e2) to make to dwell
H3428	יֶֽשֶׁבְאָב	ye.shev.av	Jeshebeab	N:N-M-P	Jeshebeab = "dwelling of the father" a Levite, head of the 14th course of the priests
